filepath,filename,target,class
./data/data/cloudy/train_18513.jpg,train_18513.jpg,0,cloudy
./data/data/cloudy/train_10642.jpg,train_10642.jpg,0,cloudy
./data/data/cloudy/train_14975.jpg,train_14975.jpg,0,cloudy
./data/data/water/SeaLake_1096.jpg,SeaLake_1096.jpg,1,water
./data/data/desert/desert(478).jpg,desert(478).jpg,3,desert
./data/data/water/SeaLake_977.jpg,SeaLake_977.jpg,1,water
./data/data/water/SeaLake_1263.jpg,SeaLake_1263.jpg,1,water
./data/data/water/SeaLake_913.jpg,SeaLake_913.jpg,1,water
./data/data/cloudy/train_24724.jpg,train_24724.jpg,0,cloudy
./data/data/green_area/Forest_995.jpg,Forest_995.jpg,2,green_area
./data/data/green_area/Forest_799.jpg,Forest_799.jpg,2,green_area
./data/data/green_area/Forest_384.jpg,Forest_384.jpg,2,green_area
./data/data/desert/desert(958).jpg,desert(958).jpg,3,desert
./data/data/cloudy/train_26722.jpg,train_26722.jpg,0,cloudy
./data/data/desert/desert(863).jpg,desert(863).jpg,3,desert
./data/data/green_area/Forest_2121.jpg,Forest_2121.jpg,2,green_area
./data/data/green_area/Forest_1587.jpg,Forest_1587.jpg,2,green_area
./data/data/desert/desert(1068).jpg,desert(1068).jpg,3,desert
./data/data/desert/desert(888).jpg,desert(888).jpg,3,desert
./data/data/water/SeaLake_2291.jpg,SeaLake_2291.jpg,1,water
./data/data/cloudy/train_16890.jpg,train_16890.jpg,0,cloudy
./data/data/cloudy/train_1849.jpg,train_1849.jpg,0,cloudy
./data/data/water/SeaLake_1990.jpg,SeaLake_1990.jpg,1,water
./data/data/cloudy/train_7656.jpg,train_7656.jpg,0,cloudy
./data/data/green_area/forest67.tif,forest67.tif,2,green_area
./data/data/cloudy/train_32704.jpg,train_32704.jpg,0,cloudy
./data/data/water/SeaLake_89.jpg,SeaLake_89.jpg,1,water
./data/data/cloudy/train_33758.jpg,train_33758.jpg,0,cloudy
./data/data/desert/desert(885).jpg,desert(885).jpg,3,desert
./data/data/desert/desert(745) (1).jpg,desert(745) (1).jpg,3,desert
./data/data/water/SeaLake_118.jpg,SeaLake_118.jpg,1,water
./data/data/cloudy/train_12975.jpg,train_12975.jpg,0,cloudy
./data/data/cloudy/train_30244.jpg,train_30244.jpg,0,cloudy
./data/data/desert/desert(410).jpg,desert(410).jpg,3,desert
./data/data/water/SeaLake_95.jpg,SeaLake_95.jpg,1,water
./data/data/water/SeaLake_2480.jpg,SeaLake_2480.jpg,1,water
./data/data/water/SeaLake_1493.jpg,SeaLake_1493.jpg,1,water
./data/data/cloudy/train_4205.jpg,train_4205.jpg,0,cloudy
./data/data/water/SeaLake_2210.jpg,SeaLake_2210.jpg,1,water
./data/data/water/SeaLake_1903.jpg,SeaLake_1903.jpg,1,water
./data/data/green_area/Forest_2229.jpg,Forest_2229.jpg,2,green_area
./data/data/water/SeaLake_1305.jpg,SeaLake_1305.jpg,1,water
./data/data/water/SeaLake_1944.jpg,SeaLake_1944.jpg,1,water
./data/data/cloudy/train_3119.jpg,train_3119.jpg,0,cloudy
./data/data/water/SeaLake_2176.jpg,SeaLake_2176.jpg,1,water
./data/data/water/SeaLake_90.jpg,SeaLake_90.jpg,1,water
./data/data/green_area/Forest_919.jpg,Forest_919.jpg,2,green_area
./data/data/desert/desert(603).jpg,desert(603).jpg,3,desert
./data/data/green_area/Forest_942.jpg,Forest_942.jpg,2,green_area
./data/data/desert/desert(121).jpg,desert(121).jpg,3,desert
./data/data/desert/desert(900).jpg,desert(900).jpg,3,desert
./data/data/desert/desert(749) (1).jpg,desert(749) (1).jpg,3,desert
./data/data/desert/desert(633).jpg,desert(633).jpg,3,desert
./data/data/water/SeaLake_952.jpg,SeaLake_952.jpg,1,water
./data/data/cloudy/train_30762.jpg,train_30762.jpg,0,cloudy
./data/data/water/SeaLake_153.jpg,SeaLake_153.jpg,1,water
./data/data/water/SeaLake_426.jpg,SeaLake_426.jpg,1,water
./data/data/water/SeaLake_2363.jpg,SeaLake_2363.jpg,1,water
./data/data/desert/desert(271).jpg,desert(271).jpg,3,desert
./data/data/water/SeaLake_1704.jpg,SeaLake_1704.jpg,1,water
./data/data/cloudy/train_18768.jpg,train_18768.jpg,0,cloudy
./data/data/green_area/Forest_609.jpg,Forest_609.jpg,2,green_area
./data/data/water/SeaLake_2188.jpg,SeaLake_2188.jpg,1,water
./data/data/cloudy/train_29881.jpg,train_29881.jpg,0,cloudy
./data/data/water/SeaLake_2316.jpg,SeaLake_2316.jpg,1,water
./data/data/desert/desert(364).jpg,desert(364).jpg,3,desert
./data/data/green_area/Forest_967.jpg,Forest_967.jpg,2,green_area
./data/data/green_area/Forest_2469.jpg,Forest_2469.jpg,2,green_area
./data/data/water/SeaLake_945.jpg,SeaLake_945.jpg,1,water
./data/data/water/SeaLake_709.jpg,SeaLake_709.jpg,1,water
./data/data/green_area/Forest_2938.jpg,Forest_2938.jpg,2,green_area
./data/data/cloudy/train_33962.jpg,train_33962.jpg,0,cloudy
./data/data/cloudy/train_35495.jpg,train_35495.jpg,0,cloudy
./data/data/cloudy/train_2562.jpg,train_2562.jpg,0,cloudy
./data/data/cloudy/train_4263.jpg,train_4263.jpg,0,cloudy
./data/data/cloudy/train_30649.jpg,train_30649.jpg,0,cloudy
./data/data/green_area/Forest_2928.jpg,Forest_2928.jpg,2,green_area
./data/data/cloudy/train_30083.jpg,train_30083.jpg,0,cloudy
./data/data/water/SeaLake_1616.jpg,SeaLake_1616.jpg,1,water
./data/data/water/SeaLake_1101.jpg,SeaLake_1101.jpg,1,water
./data/data/water/SeaLake_333.jpg,SeaLake_333.jpg,1,water
./data/data/water/SeaLake_704.jpg,SeaLake_704.jpg,1,water
./data/data/desert/desert(653).jpg,desert(653).jpg,3,desert
./data/data/green_area/Forest_869.jpg,Forest_869.jpg,2,green_area
./data/data/water/SeaLake_2464.jpg,SeaLake_2464.jpg,1,water
./data/data/green_area/Forest_2074.jpg,Forest_2074.jpg,2,green_area
./data/data/green_area/Forest_1946.jpg,Forest_1946.jpg,2,green_area
./data/data/cloudy/train_27446.jpg,train_27446.jpg,0,cloudy
./data/data/water/SeaLake_1769.jpg,SeaLake_1769.jpg,1,water
./data/data/cloudy/train_16887.jpg,train_16887.jpg,0,cloudy
./data/data/desert/desert(175).jpg,desert(175).jpg,3,desert
./data/data/green_area/Forest_2845.jpg,Forest_2845.jpg,2,green_area
./data/data/water/SeaLake_2638.jpg,SeaLake_2638.jpg,1,water
./data/data/cloudy/train_5216.jpg,train_5216.jpg,0,cloudy
./data/data/desert/desert(440).jpg,desert(440).jpg,3,desert
./data/data/water/SeaLake_699.jpg,SeaLake_699.jpg,1,water
./data/data/water/SeaLake_2833.jpg,SeaLake_2833.jpg,1,water
./data/data/cloudy/train_17702.jpg,train_17702.jpg,0,cloudy
./data/data/desert/desert(790).jpg,desert(790).jpg,3,desert
./data/data/desert/desert(357).jpg,desert(357).jpg,3,desert
./data/data/green_area/forest40.tif,forest40.tif,2,green_area
./data/data/green_area/Forest_654.jpg,Forest_654.jpg,2,green_area
./data/data/green_area/Forest_667.jpg,Forest_667.jpg,2,green_area
./data/data/water/SeaLake_2474.jpg,SeaLake_2474.jpg,1,water
./data/data/water/SeaLake_2941.jpg,SeaLake_2941.jpg,1,water
./data/data/desert/desert(319).jpg,desert(319).jpg,3,desert
./data/data/desert/desert(261).jpg,desert(261).jpg,3,desert
./data/data/desert/desert(628).jpg,desert(628).jpg,3,desert
./data/data/desert/desert(217).jpg,desert(217).jpg,3,desert
./data/data/cloudy/train_23418.jpg,train_23418.jpg,0,cloudy
./data/data/cloudy/train_1782.jpg,train_1782.jpg,0,cloudy
./data/data/desert/desert(212).jpg,desert(212).jpg,3,desert
./data/data/water/SeaLake_1347.jpg,SeaLake_1347.jpg,1,water
./data/data/cloudy/train_24212.jpg,train_24212.jpg,0,cloudy
./data/data/cloudy/train_11561.jpg,train_11561.jpg,0,cloudy
./data/data/water/SeaLake_1633.jpg,SeaLake_1633.jpg,1,water
./data/data/desert/desert(495).jpg,desert(495).jpg,3,desert
./data/data/cloudy/train_5235.jpg,train_5235.jpg,0,cloudy
./data/data/desert/desert(805).jpg,desert(805).jpg,3,desert
./data/data/green_area/forest05.tif,forest05.tif,2,green_area
./data/data/cloudy/train_39492.jpg,train_39492.jpg,0,cloudy
./data/data/desert/desert(436).jpg,desert(436).jpg,3,desert
./data/data/desert/desert(312).jpg,desert(312).jpg,3,desert
./data/data/cloudy/train_9229.jpg,train_9229.jpg,0,cloudy
./data/data/green_area/Forest_2033.jpg,Forest_2033.jpg,2,green_area
./data/data/green_area/Forest_399.jpg,Forest_399.jpg,2,green_area
./data/data/green_area/Forest_832.jpg,Forest_832.jpg,2,green_area
./data/data/desert/desert(431).jpg,desert(431).jpg,3,desert
./data/data/green_area/Forest_2810.jpg,Forest_2810.jpg,2,green_area
./data/data/water/SeaLake_596.jpg,SeaLake_596.jpg,1,water
./data/data/water/SeaLake_320.jpg,SeaLake_320.jpg,1,water
./data/data/water/SeaLake_2173.jpg,SeaLake_2173.jpg,1,water
./data/data/cloudy/train_14238.jpg,train_14238.jpg,0,cloudy
./data/data/desert/desert(14).jpg,desert(14).jpg,3,desert
./data/data/green_area/Forest_348.jpg,Forest_348.jpg,2,green_area
./data/data/desert/desert(128).jpg,desert(128).jpg,3,desert
./data/data/desert/desert(276).jpg,desert(276).jpg,3,desert
./data/data/water/SeaLake_81.jpg,SeaLake_81.jpg,1,water
./data/data/green_area/forest62.tif,forest62.tif,2,green_area
./data/data/cloudy/train_19693.jpg,train_19693.jpg,0,cloudy
./data/data/cloudy/train_21750.jpg,train_21750.jpg,0,cloudy
./data/data/desert/desert(948).jpg,desert(948).jpg,3,desert
./data/data/desert/desert(484).jpg,desert(484).jpg,3,desert
./data/data/desert/desert(130).jpg,desert(130).jpg,3,desert
./data/data/cloudy/train_21872.jpg,train_21872.jpg,0,cloudy
./data/data/cloudy/train_10687.jpg,train_10687.jpg,0,cloudy
./data/data/water/SeaLake_830.jpg,SeaLake_830.jpg,1,water
./data/data/green_area/Forest_598.jpg,Forest_598.jpg,2,green_area
./data/data/desert/desert(338).jpg,desert(338).jpg,3,desert
./data/data/water/SeaLake_1700.jpg,SeaLake_1700.jpg,1,water
./data/data/cloudy/train_14787.jpg,train_14787.jpg,0,cloudy
./data/data/water/SeaLake_121.jpg,SeaLake_121.jpg,1,water
./data/data/cloudy/train_29523.jpg,train_29523.jpg,0,cloudy
./data/data/desert/desert(1043).jpg,desert(1043).jpg,3,desert
./data/data/desert/desert(252).jpg,desert(252).jpg,3,desert
./data/data/green_area/Forest_2268.jpg,Forest_2268.jpg,2,green_area
./data/data/cloudy/train_1283.jpg,train_1283.jpg,0,cloudy
./data/data/cloudy/train_34391.jpg,train_34391.jpg,0,cloudy
./data/data/water/SeaLake_1072.jpg,SeaLake_1072.jpg,1,water
./data/data/desert/desert(549).jpg,desert(549).jpg,3,desert
./data/data/green_area/Forest_936.jpg,Forest_936.jpg,2,green_area
./data/data/desert/desert(996).jpg,desert(996).jpg,3,desert
./data/data/desert/desert(181).jpg,desert(181).jpg,3,desert
./data/data/green_area/forest96.tif,forest96.tif,2,green_area
./data/data/desert/desert(39).jpg,desert(39).jpg,3,desert
./data/data/water/SeaLake_2909.jpg,SeaLake_2909.jpg,1,water
./data/data/green_area/Forest_2313.jpg,Forest_2313.jpg,2,green_area
./data/data/cloudy/train_6891.jpg,train_6891.jpg,0,cloudy
./data/data/water/SeaLake_897.jpg,SeaLake_897.jpg,1,water
./data/data/water/SeaLake_239.jpg,SeaLake_239.jpg,1,water
./data/data/green_area/Forest_2505.jpg,Forest_2505.jpg,2,green_area
./data/data/desert/desert(548).jpg,desert(548).jpg,3,desert
./data/data/cloudy/train_9499.jpg,train_9499.jpg,0,cloudy
./data/data/water/SeaLake_1549.jpg,SeaLake_1549.jpg,1,water
./data/data/green_area/Forest_883.jpg,Forest_883.jpg,2,green_area
./data/data/cloudy/train_10566.jpg,train_10566.jpg,0,cloudy
./data/data/green_area/Forest_2941.jpg,Forest_2941.jpg,2,green_area
./data/data/green_area/Forest_658.jpg,Forest_658.jpg,2,green_area
./data/data/water/SeaLake_973.jpg,SeaLake_973.jpg,1,water
./data/data/green_area/Forest_647.jpg,Forest_647.jpg,2,green_area
./data/data/cloudy/train_37888.jpg,train_37888.jpg,0,cloudy
./data/data/desert/desert(233).jpg,desert(233).jpg,3,desert
./data/data/water/SeaLake_678.jpg,SeaLake_678.jpg,1,water
./data/data/green_area/Forest_1965.jpg,Forest_1965.jpg,2,green_area
./data/data/green_area/Forest_2842.jpg,Forest_2842.jpg,2,green_area
./data/data/green_area/Forest_728.jpg,Forest_728.jpg,2,green_area
./data/data/cloudy/train_21388.jpg,train_21388.jpg,0,cloudy
./data/data/green_area/Forest_845.jpg,Forest_845.jpg,2,green_area
./data/data/cloudy/train_2965.jpg,train_2965.jpg,0,cloudy
./data/data/green_area/Forest_740.jpg,Forest_740.jpg,2,green_area
./data/data/desert/desert(517).jpg,desert(517).jpg,3,desert
./data/data/desert/desert(192).jpg,desert(192).jpg,3,desert
./data/data/cloudy/train_17610.jpg,train_17610.jpg,0,cloudy
./data/data/green_area/forest79.tif,forest79.tif,2,green_area
./data/data/cloudy/train_20008.jpg,train_20008.jpg,0,cloudy
./data/data/cloudy/train_32828.jpg,train_32828.jpg,0,cloudy
./data/data/green_area/Forest_290.jpg,Forest_290.jpg,2,green_area
./data/data/green_area/Forest_616.jpg,Forest_616.jpg,2,green_area
./data/data/desert/desert(825).jpg,desert(825).jpg,3,desert
./data/data/cloudy/train_24989.jpg,train_24989.jpg,0,cloudy
./data/data/green_area/Forest_1695.jpg,Forest_1695.jpg,2,green_area
./data/data/desert/desert(473).jpg,desert(473).jpg,3,desert
./data/data/green_area/Forest_2923.jpg,Forest_2923.jpg,2,green_area
./data/data/cloudy/train_32819.jpg,train_32819.jpg,0,cloudy
./data/data/green_area/Forest_42.jpg,Forest_42.jpg,2,green_area
./data/data/desert/desert(843).jpg,desert(843).jpg,3,desert
./data/data/water/SeaLake_628.jpg,SeaLake_628.jpg,1,water
./data/data/green_area/Forest_625.jpg,Forest_625.jpg,2,green_area
./data/data/green_area/Forest_2036.jpg,Forest_2036.jpg,2,green_area
./data/data/desert/desert(49).jpg,desert(49).jpg,3,desert
./data/data/water/SeaLake_2532.jpg,SeaLake_2532.jpg,1,water
./data/data/desert/desert(555).jpg,desert(555).jpg,3,desert
./data/data/cloudy/train_9783.jpg,train_9783.jpg,0,cloudy
./data/data/desert/desert(170).jpg,desert(170).jpg,3,desert
./data/data/water/SeaLake_291.jpg,SeaLake_291.jpg,1,water
./data/data/cloudy/train_36687.jpg,train_36687.jpg,0,cloudy
./data/data/water/SeaLake_350.jpg,SeaLake_350.jpg,1,water
./data/data/cloudy/train_38032.jpg,train_38032.jpg,0,cloudy
./data/data/water/SeaLake_348.jpg,SeaLake_348.jpg,1,water
./data/data/desert/desert(513).jpg,desert(513).jpg,3,desert
./data/data/desert/desert(34).jpg,desert(34).jpg,3,desert
./data/data/cloudy/train_1756.jpg,train_1756.jpg,0,cloudy
./data/data/water/SeaLake_2416.jpg,SeaLake_2416.jpg,1,water
./data/data/green_area/Forest_719.jpg,Forest_719.jpg,2,green_area
./data/data/desert/desert(936).jpg,desert(936).jpg,3,desert
./data/data/water/SeaLake_280.jpg,SeaLake_280.jpg,1,water
./data/data/water/SeaLake_332.jpg,SeaLake_332.jpg,1,water
./data/data/cloudy/train_11569.jpg,train_11569.jpg,0,cloudy
./data/data/water/SeaLake_54.jpg,SeaLake_54.jpg,1,water
./data/data/water/SeaLake_2094.jpg,SeaLake_2094.jpg,1,water
./data/data/green_area/Forest_2116.jpg,Forest_2116.jpg,2,green_area
./data/data/cloudy/train_21868.jpg,train_21868.jpg,0,cloudy
./data/data/cloudy/train_8320.jpg,train_8320.jpg,0,cloudy
./data/data/cloudy/train_12009.jpg,train_12009.jpg,0,cloudy
./data/data/cloudy/train_1486.jpg,train_1486.jpg,0,cloudy
./data/data/water/SeaLake_216.jpg,SeaLake_216.jpg,1,water
./data/data/desert/desert(330).jpg,desert(330).jpg,3,desert
./data/data/desert/desert(247).jpg,desert(247).jpg,3,desert
./data/data/green_area/Forest_405.jpg,Forest_405.jpg,2,green_area
./data/data/desert/desert(155).jpg,desert(155).jpg,3,desert
./data/data/cloudy/train_14509.jpg,train_14509.jpg,0,cloudy
./data/data/cloudy/train_20177.jpg,train_20177.jpg,0,cloudy
./data/data/desert/desert(965).jpg,desert(965).jpg,3,desert
./data/data/water/SeaLake_2297.jpg,SeaLake_2297.jpg,1,water
./data/data/green_area/Forest_242.jpg,Forest_242.jpg,2,green_area
./data/data/water/SeaLake_1391.jpg,SeaLake_1391.jpg,1,water
./data/data/green_area/Forest_304.jpg,Forest_304.jpg,2,green_area
./data/data/green_area/Forest_315.jpg,Forest_315.jpg,2,green_area
./data/data/green_area/Forest_729.jpg,Forest_729.jpg,2,green_area
./data/data/desert/desert(92).jpg,desert(92).jpg,3,desert
./data/data/water/SeaLake_1789.jpg,SeaLake_1789.jpg,1,water
./data/data/water/SeaLake_1328.jpg,SeaLake_1328.jpg,1,water
./data/data/green_area/Forest_291.jpg,Forest_291.jpg,2,green_area
./data/data/cloudy/train_14659.jpg,train_14659.jpg,0,cloudy
./data/data/green_area/Forest_418.jpg,Forest_418.jpg,2,green_area
./data/data/green_area/Forest_311.jpg,Forest_311.jpg,2,green_area
./data/data/desert/desert(785) (1).jpg,desert(785) (1).jpg,3,desert
./data/data/green_area/Forest_2021.jpg,Forest_2021.jpg,2,green_area
./data/data/desert/desert(990).jpg,desert(990).jpg,3,desert
./data/data/green_area/Forest_200.jpg,Forest_200.jpg,2,green_area
./data/data/desert/desert(104).jpg,desert(104).jpg,3,desert
./data/data/water/SeaLake_1536.jpg,SeaLake_1536.jpg,1,water
./data/data/cloudy/train_19299.jpg,train_19299.jpg,0,cloudy
./data/data/cloudy/train_21004.jpg,train_21004.jpg,0,cloudy
./data/data/water/SeaLake_2327.jpg,SeaLake_2327.jpg,1,water
./data/data/cloudy/train_18444.jpg,train_18444.jpg,0,cloudy
./data/data/cloudy/train_12502.jpg,train_12502.jpg,0,cloudy
./data/data/water/SeaLake_706.jpg,SeaLake_706.jpg,1,water
./data/data/desert/desert(370).jpg,desert(370).jpg,3,desert
./data/data/desert/desert(839).jpg,desert(839).jpg,3,desert
./data/data/desert/desert(427).jpg,desert(427).jpg,3,desert
./data/data/cloudy/train_18154.jpg,train_18154.jpg,0,cloudy
./data/data/cloudy/train_11283.jpg,train_11283.jpg,0,cloudy
./data/data/desert/desert(714).jpg,desert(714).jpg,3,desert
./data/data/cloudy/train_1092.jpg,train_1092.jpg,0,cloudy
./data/data/cloudy/train_19849.jpg,train_19849.jpg,0,cloudy
./data/data/green_area/forest95.tif,forest95.tif,2,green_area
./data/data/green_area/Forest_2265.jpg,Forest_2265.jpg,2,green_area
./data/data/cloudy/train_18084.jpg,train_18084.jpg,0,cloudy
./data/data/cloudy/train_4998.jpg,train_4998.jpg,0,cloudy
./data/data/green_area/Forest_2191.jpg,Forest_2191.jpg,2,green_area
./data/data/cloudy/train_26512.jpg,train_26512.jpg,0,cloudy
./data/data/water/SeaLake_765.jpg,SeaLake_765.jpg,1,water
./data/data/cloudy/train_8481.jpg,train_8481.jpg,0,cloudy
./data/data/cloudy/train_7743.jpg,train_7743.jpg,0,cloudy
./data/data/water/SeaLake_771.jpg,SeaLake_771.jpg,1,water
./data/data/water/SeaLake_233.jpg,SeaLake_233.jpg,1,water
./data/data/green_area/Forest_1970.jpg,Forest_1970.jpg,2,green_area
./data/data/desert/desert(786).jpg,desert(786).jpg,3,desert
./data/data/water/SeaLake_2524.jpg,SeaLake_2524.jpg,1,water
./data/data/cloudy/train_25343.jpg,train_25343.jpg,0,cloudy
./data/data/green_area/Forest_2258.jpg,Forest_2258.jpg,2,green_area
./data/data/cloudy/train_5458.jpg,train_5458.jpg,0,cloudy
./data/data/green_area/Forest_692.jpg,Forest_692.jpg,2,green_area
./data/data/desert/desert(1005).jpg,desert(1005).jpg,3,desert
./data/data/green_area/Forest_523.jpg,Forest_523.jpg,2,green_area
./data/data/desert/desert(1000).jpg,desert(1000).jpg,3,desert
./data/data/water/SeaLake_2256.jpg,SeaLake_2256.jpg,1,water
./data/data/green_area/Forest_727.jpg,Forest_727.jpg,2,green_area
./data/data/green_area/Forest_2271.jpg,Forest_2271.jpg,2,green_area
./data/data/green_area/Forest_1955.jpg,Forest_1955.jpg,2,green_area
./data/data/cloudy/train_17897.jpg,train_17897.jpg,0,cloudy
./data/data/green_area/Forest_2002.jpg,Forest_2002.jpg,2,green_area
./data/data/water/SeaLake_2211.jpg,SeaLake_2211.jpg,1,water
./data/data/cloudy/train_11325.jpg,train_11325.jpg,0,cloudy
./data/data/cloudy/train_34888.jpg,train_34888.jpg,0,cloudy
./data/data/water/SeaLake_574.jpg,SeaLake_574.jpg,1,water
./data/data/water/SeaLake_1093.jpg,SeaLake_1093.jpg,1,water
./data/data/desert/desert(9).jpg,desert(9).jpg,3,desert
./data/data/green_area/Forest_545.jpg,Forest_545.jpg,2,green_area
./data/data/cloudy/train_32009.jpg,train_32009.jpg,0,cloudy
./data/data/desert/desert(69).jpg,desert(69).jpg,3,desert
./data/data/water/SeaLake_847.jpg,SeaLake_847.jpg,1,water
./data/data/water/SeaLake_137.jpg,SeaLake_137.jpg,1,water
./data/data/green_area/Forest_491.jpg,Forest_491.jpg,2,green_area
./data/data/desert/desert(89).jpg,desert(89).jpg,3,desert
./data/data/cloudy/train_2550.jpg,train_2550.jpg,0,cloudy
./data/data/water/SeaLake_1.jpg,SeaLake_1.jpg,1,water
./data/data/green_area/Forest_2272.jpg,Forest_2272.jpg,2,green_area
./data/data/water/SeaLake_1387.jpg,SeaLake_1387.jpg,1,water
./data/data/desert/desert(441).jpg,desert(441).jpg,3,desert
./data/data/water/SeaLake_670.jpg,SeaLake_670.jpg,1,water
./data/data/green_area/forest60.tif,forest60.tif,2,green_area
./data/data/water/SeaLake_1699.jpg,SeaLake_1699.jpg,1,water
./data/data/green_area/Forest_202.jpg,Forest_202.jpg,2,green_area
./data/data/cloudy/train_39289.jpg,train_39289.jpg,0,cloudy
./data/data/cloudy/train_18475.jpg,train_18475.jpg,0,cloudy
./data/data/cloudy/train_12235.jpg,train_12235.jpg,0,cloudy
./data/data/water/SeaLake_1530.jpg,SeaLake_1530.jpg,1,water
./data/data/cloudy/train_39892.jpg,train_39892.jpg,0,cloudy
./data/data/cloudy/train_31296.jpg,train_31296.jpg,0,cloudy
./data/data/green_area/Forest_2895.jpg,Forest_2895.jpg,2,green_area
./data/data/desert/desert(816).jpg,desert(816).jpg,3,desert
./data/data/water/SeaLake_822.jpg,SeaLake_822.jpg,1,water
./data/data/cloudy/train_893.jpg,train_893.jpg,0,cloudy
./data/data/green_area/Forest_2304.jpg,Forest_2304.jpg,2,green_area
./data/data/green_area/Forest_2835.jpg,Forest_2835.jpg,2,green_area
./data/data/desert/desert(641) (1).jpg,desert(641) (1).jpg,3,desert
./data/data/desert/desert(893).jpg,desert(893).jpg,3,desert
./data/data/cloudy/train_284.jpg,train_284.jpg,0,cloudy
./data/data/cloudy/train_18939.jpg,train_18939.jpg,0,cloudy
./data/data/green_area/Forest_360.jpg,Forest_360.jpg,2,green_area
./data/data/cloudy/train_27660.jpg,train_27660.jpg,0,cloudy
./data/data/cloudy/train_25389.jpg,train_25389.jpg,0,cloudy
./data/data/green_area/Forest_864.jpg,Forest_864.jpg,2,green_area
./data/data/desert/desert(557).jpg,desert(557).jpg,3,desert
./data/data/green_area/Forest_2836.jpg,Forest_2836.jpg,2,green_area
./data/data/water/SeaLake_2534.jpg,SeaLake_2534.jpg,1,water
./data/data/cloudy/train_12058.jpg,train_12058.jpg,0,cloudy
./data/data/water/SeaLake_1659.jpg,SeaLake_1659.jpg,1,water
./data/data/green_area/Forest_41.jpg,Forest_41.jpg,2,green_area
./data/data/water/SeaLake_2107.jpg,SeaLake_2107.jpg,1,water
./data/data/water/SeaLake_491.jpg,SeaLake_491.jpg,1,water
./data/data/water/SeaLake_1777.jpg,SeaLake_1777.jpg,1,water
./data/data/desert/desert(509).jpg,desert(509).jpg,3,desert
./data/data/green_area/Forest_2140.jpg,Forest_2140.jpg,2,green_area
./data/data/green_area/Forest_2378.jpg,Forest_2378.jpg,2,green_area
./data/data/green_area/Forest_544.jpg,Forest_544.jpg,2,green_area
./data/data/green_area/Forest_2142.jpg,Forest_2142.jpg,2,green_area
./data/data/desert/desert(937).jpg,desert(937).jpg,3,desert
./data/data/water/SeaLake_419.jpg,SeaLake_419.jpg,1,water
./data/data/green_area/Forest_2847.jpg,Forest_2847.jpg,2,green_area
./data/data/green_area/forest89.tif,forest89.tif,2,green_area
./data/data/water/SeaLake_1759.jpg,SeaLake_1759.jpg,1,water
./data/data/water/SeaLake_2864.jpg,SeaLake_2864.jpg,1,water
./data/data/cloudy/train_13560.jpg,train_13560.jpg,0,cloudy
./data/data/cloudy/train_9170.jpg,train_9170.jpg,0,cloudy
./data/data/green_area/Forest_45.jpg,Forest_45.jpg,2,green_area
./data/data/water/SeaLake_1303.jpg,SeaLake_1303.jpg,1,water
./data/data/water/SeaLake_2826.jpg,SeaLake_2826.jpg,1,water
./data/data/water/SeaLake_1874.jpg,SeaLake_1874.jpg,1,water
./data/data/water/SeaLake_802.jpg,SeaLake_802.jpg,1,water
./data/data/water/SeaLake_2935.jpg,SeaLake_2935.jpg,1,water
./data/data/cloudy/train_39920.jpg,train_39920.jpg,0,cloudy
./data/data/water/SeaLake_141.jpg,SeaLake_141.jpg,1,water
./data/data/cloudy/train_8608.jpg,train_8608.jpg,0,cloudy
./data/data/green_area/Forest_2936.jpg,Forest_2936.jpg,2,green_area
./data/data/water/SeaLake_2358.jpg,SeaLake_2358.jpg,1,water
./data/data/water/SeaLake_1344.jpg,SeaLake_1344.jpg,1,water
./data/data/green_area/Forest_2820.jpg,Forest_2820.jpg,2,green_area
./data/data/cloudy/train_38957.jpg,train_38957.jpg,0,cloudy
./data/data/cloudy/train_34249.jpg,train_34249.jpg,0,cloudy
./data/data/green_area/Forest_2043.jpg,Forest_2043.jpg,2,green_area
./data/data/green_area/Forest_365.jpg,Forest_365.jpg,2,green_area
./data/data/desert/desert(524).jpg,desert(524).jpg,3,desert
./data/data/cloudy/train_31384.jpg,train_31384.jpg,0,cloudy
./data/data/water/SeaLake_35.jpg,SeaLake_35.jpg,1,water
./data/data/desert/desert(1035).jpg,desert(1035).jpg,3,desert
./data/data/water/SeaLake_2817.jpg,SeaLake_2817.jpg,1,water
./data/data/cloudy/train_11981.jpg,train_11981.jpg,0,cloudy
./data/data/cloudy/train_12421.jpg,train_12421.jpg,0,cloudy
./data/data/water/SeaLake_1350.jpg,SeaLake_1350.jpg,1,water
./data/data/water/SeaLake_1169.jpg,SeaLake_1169.jpg,1,water
./data/data/water/SeaLake_2704.jpg,SeaLake_2704.jpg,1,water
./data/data/water/SeaLake_658.jpg,SeaLake_658.jpg,1,water
./data/data/water/SeaLake_829.jpg,SeaLake_829.jpg,1,water
./data/data/water/SeaLake_1144.jpg,SeaLake_1144.jpg,1,water
./data/data/cloudy/train_33928.jpg,train_33928.jpg,0,cloudy
./data/data/green_area/Forest_2982.jpg,Forest_2982.jpg,2,green_area
./data/data/water/SeaLake_1301.jpg,SeaLake_1301.jpg,1,water
./data/data/desert/desert(138).jpg,desert(138).jpg,3,desert
./data/data/cloudy/train_15396.jpg,train_15396.jpg,0,cloudy
./data/data/green_area/Forest_478.jpg,Forest_478.jpg,2,green_area
